text_id,text,label_0_mean,label_0_std,label_0_last,label_1_mean,label_1_std,label_1_last,label,pred,agreement_level,agreement_factor,comment_id,confidence,variability,correctness,is_correct,agreement_factor_rd
2591,"FUCK BLM ala Black Power,how about paying CSA for your Bastard children and quit drug dealing and pimping your baby mommas",0.10651788795366879,0.19138970178798734,0.007542417384684,0.8934821009635925,0.19138971237339072,0.992457628250122,1,1,A++,1.0,2408_test,0.8934821009635925,0.19138971237339072,0.992457628250122,True,1.0
2592,  Exactly! That’s the percent of stupid people in this country 🤷🏽‍♀️,0.1330523392185568,0.1893247443601152,0.005747387651354,0.8669476747512818,0.18932474426032164,0.994252622127533,1,1,A++,1.0,2408_train,0.8669476747512818,0.18932474426032164,0.994252622127533,True,1.0
2593,"Yea they are definitely canceling the olympics this year 😷 Coronavirus is close to becoming a pandemic, WHO warns - The Washington Post <url>",0.9809228420257569,0.027831546789631883,0.9964304566383362,0.01907714442349966,0.027831563110672523,0.0035695165861397,0,0,A++,1.0,2409_test,0.9809228420257569,0.027831546789631883,0.9964304566383362,True,1.0
2594," way to prioritize the health and safety of your students over board members making millions $$$ in student rents. Oh, wait.  #Covidiots #COVIDー19 #GOPCorruptionOverCountry #TrumpkillsAmericans #COVID #TrumpVirus",0.40473968386650083,0.19424335404684173,0.3881110250949859,0.5952603101730347,0.19424334929863765,0.6118889451026917,0,1,A0,0.6,2409_train,0.40473968386650083,0.19424335404684173,0.3881110250949859,False,0.6
2595,new goal is 6M signatures please share this around !! #BlackLivesMatter  <url> ,0.9924420833587646,0.007133742296461731,0.9991992115974426,0.00755790028488258,0.007133758637768076,0.0008007704163901,0,0,A++,1.0,240_dev,0.9924420833587646,0.007133742296461731,0.9991992115974426,True,1.0
2596,Meat eaters r mad in the replies bc they know they're doing the wrong thing and don't have the willpower 2 do the right thing . I mean she spit facts,0.8452733516693115,0.20099871385008022,0.985371470451355,0.15472662691026923,0.20099869193513697,0.0146285165101289,0,0,A+,0.8,240_test,0.8452733516693115,0.20099871385008022,0.985371470451355,True,0.8
2597,"  If you only know the freedom and the human rights you live in compared to the majority of the world, you will go vote even crawling. U have the option to do it from the comfort of your couch but u decide to not take part of this critical election. 3 words: ""shame on you!""",0.8450369358062744,0.20027987474320835,0.9956679344177246,0.15496305394917723,0.20027985730632689,0.0043320469558238,0,0,A++,1.0,240_train,0.8450369358062744,0.20027987474320835,0.9956679344177246,True,1.0
2598,   ah jeez semi anonymous accounts are really not doing so hot these days 😔,0.8939239859580994,0.20763669963749226,0.9992285966873168,0.1060760182095691,0.20763671298710062,0.0007714251987636,0,0,A++,1.0,2410_test,0.8939239859580994,0.20763669963749226,0.9992285966873168,True,1.0
2599,"1st: Ron Johnson is a moron.  2nd: Ron, nobody’s accepting auto related deaths like, 🤷🏻‍♀️. The legislative, judicial &amp; engineering resources ($$$) dedicated to it are huge &amp; auto manufacturing industry is 3rd most regulated in US b/c of risk mgmt challenges.  3rd: Fuck Ron Johnson.",0.12126388773322103,0.13287487126968672,0.0153929088264703,0.8787361025810242,0.13287485308039737,0.9846070408821106,1,1,A+0,0.6,2410_train,0.8787361025810242,0.13287485308039737,0.9846070408821106,True,0.6
2600,trump by the numbers ...  #200KDeadAmericans  #TrumpFailedAmerica  #coronavirus  #COVID19 <url>,0.7401140689849853,0.14222562642441355,0.9747272729873656,0.25988594852387903,0.1422256095734186,0.0252727847546339,0,0,A++,1.0,2411_train,0.7401140689849853,0.14222562642441355,0.9747272729873656,True,1.0
2601,"   And yet, everyone says the Krassenstein brothers are criminals.",0.8503654360771179,0.1427327905505583,0.9973888993263244,0.14963456485420462,0.1427327877045098,0.0026111034676432,0,0,A++,1.0,2412_train,0.8503654360771179,0.1427327905505583,0.9973888993263244,True,1.0
2602,Came out to show solidarity and stand with the people mourning and demanding justice for George Floyd. Stay safe out there everyone. <url>,0.9773549318313599,0.038724982940646,0.997801959514618,0.022645068494603,0.03872500108591382,0.0021979878656566,0,0,A++,1.0,2413_test,0.9773549318313599,0.038724982940646,0.997801959514618,True,1.0
2603,Alabama Governor Kay Ivey: Willie Simmons has served 38 years for a $9 robbery  #BlackLivesMatter - Sign the Petition! <url> via ,0.9879929542541503,0.013709329460172828,0.9985462427139282,0.01200705142691728,0.0137093506543757,0.0014537513488903,0,0,A++,1.0,2413_train,0.9879929542541503,0.013709329460172828,0.9985462427139282,True,1.0
2604, I believe #Bobulinski and I believe #BidenCrimeFamilyExposed,0.878679347038269,0.20584739156343526,0.9981426000595092,0.1213206558488309,0.20584740504732507,0.0018574162386357,0,0,A++,1.0,2414_test,0.878679347038269,0.20584739156343526,0.9981426000595092,True,1.0
2605, Still can’t find those white supremest who’ve been rioting looting and burning since May ?,0.8578474640846252,0.18373842527751336,0.9978145360946656,0.14215252646245058,0.18373842483583944,0.0021854306105524,0,0,A0,0.6,2415_test,0.8578474640846252,0.18373842527751336,0.9978145360946656,True,0.6
2606,Stop Killing My Trans Sisters ‼️,0.9193232417106628,0.09901998190811068,0.9950302839279176,0.08067674501799041,0.09901996837098477,0.004969737958163,0,0,A+,0.8,2415_train,0.9193232417106628,0.09901998190811068,0.9950302839279176,True,0.8
2607,"#BlackLivesMatter #GeorgeFloyd You wogs can riot all you like in america, but try and bring that ""movement"" over here and we'll give you a proper good lickin' i can tell you that much. ✊✊✊🇬🇧🇬🇧🇬🇧",0.46197600206360223,0.4398433294147512,0.0201527643948793,0.5380239889025689,0.43984331400769705,0.9798471927642822,1,1,A+0,0.6,2416_test,0.5380239889025689,0.43984331400769705,0.9798471927642822,True,0.6
2608,"This ⬇️⬇️ is how  &amp;   face the actions of Antifa &amp; BLM terrorists. They won't admit that they are terrorists and not ""peaceful protesters"". It's just one of many double standards they all have. The media is just as guilty. <url>",0.8266538143157959,0.1986935055793463,0.9647648334503174,0.17334617152810095,0.1986935103919302,0.0352351479232311,1,0,A+,0.8,2416_train,0.17334617152810095,0.1986935103919302,0.0352351479232311,False,0.8
2609,   Strange how censorship only works in one direction.,0.9811883568763733,0.022784915677890826,0.9980498552322388,0.01881165711674834,0.02278489774476212,0.0019501853967085,0,0,A++,1.0,2417_test,0.9811883568763733,0.022784915677890826,0.9980498552322388,True,1.0
2610, Say it: #BlackLivesMatter,0.965549910068512,0.06288874508184832,0.998527765274048,0.03445010727737094,0.06288873425837217,0.0014722225023433,0,0,A++,1.0,2417_train,0.965549910068512,0.06288874508184832,0.998527765274048,True,1.0
2611,They Murdered him in COLD BLOOD 🩸 WERE IS HIS JUSTICE? U <url>,0.9026450753211975,0.18657296192843187,0.9882700443267822,0.09735491666942832,0.18657298285269489,0.0117300208657979,0,0,A+,0.8,2419_test,0.9026450753211975,0.18657296192843187,0.9882700443267822,True,0.8
2612, It’s not about You think anyone Frank because if Your Experience has this Country with TRAITORS Running this Country and is in Our WHITE HOUSE Just Stop and SIT this One Out #BlackLivesMatter <url>,0.8267054498195648,0.24354436116136988,0.9277385473251344,0.173294536024332,0.24354438615382934,0.0722614377737045,0,0,A++,1.0,2419_train,0.8267054498195648,0.24354436116136988,0.9277385473251344,True,1.0
2613,Do they even care that 1000s could die because of their dangerous rhetoric? <url>,0.9621937870979309,0.05394356633851949,0.9981988072395324,0.03780622694175686,0.0539435767633574,0.0018012466607615,0,0,A+,0.8,241_dev,0.9621937870979309,0.05394356633851949,0.9981988072395324,True,0.8
2614,White liberals are the new black. #AntifaTerrorists #BlackLivesMatter #Libtards #MAGA2020,0.5661327421665192,0.298709196949854,0.7809338569641113,0.4338672637939453,0.29870921690111446,0.2190661579370498,0,0,A0,0.6,241_train,0.5661327421665192,0.298709196949854,0.7809338569641113,True,0.6
2615,"Yes, the CDC screwed up early on. But we know better now. I shouldn't be seeing folks casually walking into my store maskless, and you shouldn't be dumbfounded when I ask you to put it on! No liberty crap or freedom shit. Put on the mask. COVID doesn't care who you voted for -",0.5742531687021255,0.3763149166815424,0.9625253677368164,0.42574681900441647,0.37631496981017326,0.0374745577573776,0,0,A+,0.8,2420_test,0.5742531687021255,0.3763149166815424,0.9625253677368164,True,0.8
2616,This is scary. A nurse comes down with coronavirus symptoms in San Antonio and the cdc won’t let her be tested but the couple finds out there is coronavirus present in San Antonio. #CoronavirusFrontline,0.9827861666679383,0.021373743259776284,0.99790620803833,0.017213848186656798,0.021373724664806165,0.0020938063971698,0,0,A+,0.8,2420_train,0.9827861666679383,0.021373743259776284,0.99790620803833,True,0.8
2617,Canaanland Moors Candace Owens on George Floyd Killing and Moor - YouTube <url>,0.9312038421630859,0.128150933550006,0.998749613761902,0.06879617972299452,0.12815092510033402,0.0012504286132752,0,0,A++,1.0,2421_test,0.9312038421630859,0.128150933550006,0.998749613761902,True,1.0
2618, Would the cop’s lives have mattered if Wallace killed them? Not in a Biden/BLM/Antifa world.,0.8947208762168884,0.14961504493157143,0.9975702166557312,0.1052791175432503,0.14961504975346102,0.002429733518511,0,0,A+,0.8,2421_train,0.8947208762168884,0.14961504493157143,0.9975702166557312,True,0.8
2619,   4 policemen killed George Floyd. Stop with that all policeman are bad bull crap. And if people were not in the streets acting like damn animals right now the police would not have to take the steps they are with THOSE people(Domestic Terrorist),0.1902481755241751,0.27235628489309055,0.013212795369327,0.8097518146038055,0.2723562683569742,0.98678719997406,1,1,A+0,0.6,2422_test,0.8097518146038055,0.2723562683569742,0.98678719997406,True,0.6
2620,Useless.,0.8273058533668518,0.2524300435298312,0.9982274174690248,0.17269413757603613,0.25243004295387955,0.001772551680915,0,0,A++,1.0,2423_test,0.8273058533668518,0.2524300435298312,0.9982274174690248,True,1.0
2621," Is most of Americans are  like Trump?Then your country sucker than us,we aren't developing one but surely we don't have ppl with this kind of sick mindsets. A president said supremacists as proud boys?Come on..",0.3238168597221374,0.3137976862233721,0.0604806020855903,0.676183146238327,0.3137976778571104,0.9395194053649902,1,1,A++,1.0,2424_test,0.676183146238327,0.3137976778571104,0.9395194053649902,True,1.0
2622,"  This is arson! What could this behavior possibly aid?  It has NOTHING to do with George Floyd &amp; it certainly has nothing to do with ""white supremacy""!  Why does Piers Morgan support this outrageous wanton destruction?  Anarchists trying to overthrow our government &amp; media is...?",0.9628419995307922,0.04461129527494722,0.978943169116974,0.03715799748897548,0.044611314315940294,0.0210567992180585,0,0,A0,0.6,2424_train,0.9628419995307922,0.04461129527494722,0.978943169116974,True,0.6
2623,"my god, it looks like ww3!",0.9237744927406311,0.1486604753073532,0.9982377290725708,0.07622550097294148,0.1486604954414035,0.0017622848972678,0,0,A++,1.0,2425_test,0.9237744927406311,0.1486604753073532,0.9982377290725708,True,1.0
2624," Can men have vaginas, as many of your science-y supporters claim? Can they have periods?",0.8480154633522033,0.16946808542600444,0.998368799686432,0.15198452940676355,0.1694680653116671,0.001631264691241,0,0,A0,0.6,2426_test,0.8480154633522033,0.16946808542600444,0.998368799686432,True,0.6
2625," Congratulations, on the way to White House",0.9222658753395081,0.16086760887665044,0.999116599559784,0.07773410908412182,0.16086758452597708,0.0008834447944536,0,0,A++,1.0,2426_train,0.9222658753395081,0.16086760887665044,0.999116599559784,True,1.0
2626,You are a Coward. You couldn’t take people talking bad about you voting for  so you folded like a cheap suit. Damn😒 #BoycottingHollywood #CorruptJoeBiden #Elections2020 #LiberalismIsAMentalDisorder #Pedogate2020 #CelebBS,0.2462313368916511,0.18809400807194954,0.14600770175457,0.7537686944007873,0.18809402423622854,0.8539923429489136,1,1,A+0,0.6,2427_train,0.7537686944007873,0.18809402423622854,0.8539923429489136,True,0.6
2627,Supporting #blacklivesmatter is supporting a racist hate group. Sorry not sorry,0.5166747756302357,0.43845531904442137,0.0211303308606147,0.4833252504467964,0.4384553353527542,0.9788697361946106,1,1,A++,1.0,2428_test,0.4833252504467964,0.4384553353527542,0.9788697361946106,True,1.0
2628,it smell like 1933 again  .... let be real antifa is fachist if this mess dosent make you remember The Reichstag fire 🧐🐇✊ same tactics but different outfit #AntifaTerrorists  #NewWorldOrder  #WWG1WGA #WWG1WGAWORLDWIDE,0.8169070482254028,0.16489059226458314,0.9976174235343932,0.183092923881486,0.16489060402969372,0.0023824966046959,0,0,A0,0.6,2428_train,0.8169070482254028,0.16489059226458314,0.9976174235343932,True,0.6
2629," is the absolute scum of the earth, giving George Floyd’s brother a burial flag??!!! Are you effing kidding me!? She just spit on every service member, and their families, in U.S. history.",0.16926917340606445,0.2167725391841673,0.0059202606789767,0.830730813741684,0.21677252406312536,0.9940797090530396,1,1,A+,0.8,2429_test,0.830730813741684,0.21677252406312536,0.9940797090530396,True,0.8
2630," Hell Yes!  Covid may be around,  but the fear mongering, tyrannical, radical left are doing what they do best,  attempt to under mine our constitution &amp; our liberties. Everyone should open And not wait for the asshats  who are destroying our country",0.09308161400258538,0.11831780381728918,0.0045834481716156,0.9069183588027954,0.11831778426680363,0.995416522026062,1,1,A+,0.8,2429_train,0.9069183588027954,0.11831778426680363,0.995416522026062,True,0.8
2631,"Percent testing positive 23% in Texas with testing down from 60,000 to 30,000.  This is crazy bad, Texas what is going on??? <url>",0.8943110585212708,0.19712021078081382,0.9992673993110656,0.10568895731121294,0.19712021461939458,0.0007326356135308,0,0,A++,1.0,242_dev,0.8943110585212708,0.19712021078081382,0.9992673993110656,True,1.0
2632, My bank account is on the ballot. I don't get my morals from govt. #MAGA,0.9202129602432251,0.12971614762121142,0.998144268989563,0.07978701910469678,0.12971612463318796,0.0018557531293481,0,0,A++,1.0,242_test,0.9202129602432251,0.12971614762121142,0.998144268989563,True,1.0
2633,This should serve as a precedence for all the great mayors and city councils of our country. Take away the high power from these thugs in uniforms!  They’ve gottten away with murder long enough! #nypd     #DefundThePolice #SeattlePD <url>,0.7193529784679413,0.2199062551912379,0.8227061629295349,0.28064703717827794,0.21990625535689465,0.1772938966751098,0,0,A++,1.0,242_train,0.7193529784679413,0.2199062551912379,0.8227061629295349,True,1.0
